,Date,Price,Open,High,Low,Vol.,Change %,BS_CUR_ASSET_REPORT,BS_TOT_ASSET,BS_CUR_LIAB,CF_CASH_FROM_FNC_ACT,CF_CASH_FROM_INV_ACT,TRAIL_12M_EST_COMPARABLE_EPS_ADJ,TRAIL_12M_EST_COMP_EPS_EXCL_STK,RETURN_ON_ASSET,TOT_DEBT_TO_TOT_ASSET,CUR_RATIO,CASH_ST_INVESTMENTS_PER_SH,PX_TO_TANG_BV_PER_SH,CAPEX_TO_DEPR_EXPN_RATIO,BOOK_VAL_PER_SH,TANG_BOOK_VAL_PER_SH,EV_TO_BOOK_VALUE,PX_TO_BOOK_RATIO,CURRENT_EV_TO_BOOK_VALUE,CAPITAL_EXPEND,RETURN_ON_CAP,CUR_MKT_CAP,FREE_FLOAT_MARKET_CAP,AVERAGE_MARKET_CAP,FREE_CASH_FLOW_PER_SH,CASH_FLOW_PER_SH,TRAIL_12M_CASH_FLOW_PER_SH,PX_TO_FREE_CASH_FLOW,PX_TO_CASH_FLOW,SHORT_AND_LONG_TERM_DEBT,TOTAL_DEBT_TO_CURRENT_EV,NET_DEBT_PER_SHARE,NET_DEBT_TO_EBITDA,DVD_PAYOUT_RATIO,INDX_GENERAL_EARN,INDX_GENERAL_PE_RATIO,EBIT,EBITDA,EBITDA_MARGIN,TRAIL_12M_EPS_BEF_XO_ITEM,T12_EPS_CONT_OPS,TRAIL_12M_EBITDA_PER_SHARE,TRAIL_12M_EPS,EARN_YLD,PX_TO_EBITDA,CURRENT_EV_TO_T12M_EBITDA,CURRENT_EV_TO_T12M_EBIT,LONG_TERM_PRICE_EARNINGS_RATIO,ENTERPRISE_VALUE,EV_TO_T12M_SALES,EV_TO_BOOK_VALUE1,TOTAL_DEBT_TO_EV1,CURR_ENTP_VAL,CURRENT_EV_TO_12M_SALES,CURRENT_EV_TO_T12M_EBITDA1,CURRENT_EV_TO_T12M_EBIT1,CURRENT_EV_TO_BOOK_VALUE1,TOTAL_DEBT_TO_CURRENT_EV1,TOTAL_EQUITY1,RETURN_COM_EQY,TOT_DEBT_TO_TOT_EQY1,FREE_CASH_FLOW_PER_SH1,TRAIL_12M_CAP_EXPEND,OPER_INC_PER_SH,TRAIL_12M_CASH_FROM_INV_ACT,OPER_MARGIN,PROF_MARGIN,TRAIL_12M_OPER_MARGIN,TRAIL_12M_PROF_MARGIN,PX_TO_FREE_CASH_FLOW1,PX_TO_BOOK_RATIO1,PX_TO_SALES_RATIO,PX_TO_CASH_FLOW1,PX_TO_EBITDA1,PX_TO_TANG_BV_PER_SH1,REVENUE_PER_SH,EV_TO_T12M_SALES1,TRAIL_12M_SALES_PER_SH,PX_TO_SALES_RATIO1,TRAIL_12M_EPS_AFTER_XO1,TRAIL_12M_DILUTED_EPS1,TRAIL_12M_EPS_BEF_XO_ITEM1,TRAIL_12M_CAP_EXPEND1,TRAIL_12M_GROSS_MARGIN1,TRAIL_12M_OPER_MARGIN1,TRAIL_12M_PROF_MARGIN1,TRAIL_12M_SALES_PER_SH1,TRAIL_12M_CASH_FLOW_PER_SH1,T12_EPS_CONT_OPS1,TRAIL_12M_EBITDA_PER_SHARE1,TRAIL_12M_EPS1,CURRENT_EV_TO_T12M_EBITDA2,CURRENT_EV_TO_T12M_EBIT2,TRAIL_12M_CASH_FROM_INV_ACT1,TRAIL_12M_CASH_FROM_FNC_ACT,EBIT1,EBITDA1,IS_EPS,IS_DILUTED_EPS,IS_BASIC_EPS_CONT_OPS,IS_DEPR_EXP,PE_RATIO,T12_EPS_AGGTE,INDX_WEIGHTED_BOOK_VAL,INDX_ADJ_PE,INDX_PX_SALES,INDX_ADJ_POSITIVE_PE,INDX_POS_ERN,IDX_ENTERPRISE_VALUE,NET_DPS_12M_AGGTE,NET_AGGTE_DVD_YLD,TURNOVER
10,2014-12-12,"48,043.19","48,005.08","48,115.50","47,732.53",218.37M,-0.14%,13042.95,95001.33,8971.02,-723.94,-3948.83,-860.72,-862.15,3.32,13.75,1.45,7357.64,2.74,2.19,22749.34,17520.16,2.5776,2.1118,2.5776,-2818.09,9.49,9414482.0,6395865.0,56713.75,2964.78,5425.86,5425.86,16.2,8.8545,13060.94,0.22,5584.68,0.87,53.9,2902.94,16.5499,4466.64,6411.35,21.96,2898.42,3199.26,6411.35,2902.94,6.0423,7.4935,9.146,13.128,14.79,58638.01,2.0084,2.5776,0.22,58638.01,2.0084,9.146,13.128,2.5776,0.22,25049.94,12.98,52.14,2964.78,-2818.09,4466.64,-3948.83,15.2,9.97,15.2,9.97,16.2,2.1118,1.6456,8.8545,7.4935,2.74,29195.82,2.0084,29195.82,1.6456,2924.18,2862.46,2898.42,-2818.09,35.73,15.2,9.97,29195.82,5425.86,3199.26,6411.35,2902.94,9.146,13.128,-3948.83,-723.94,4466.64,6411.35,2924.18,2862.46,3199.26,1285.87,16.5499,2902.94,22749.34,16.5499,1.6456,16.1868,2968.04,58638.01,1525.34,3.17,18573470.0
11,2014-12-11,"48,110.52","48,311.98","48,701.04","48,110.52",228.11M,-1.30%,13052.55,95001.27,8977.6,-723.94,-3948.83,-860.71,-862.14,3.32,13.75,1.45,7357.64,2.75,2.19,22749.33,17520.15,2.5869,2.1148,2.5869,-2819.47,9.49,9432208.0,6405956.0,56820.53,2966.23,5425.84,5425.84,16.22,8.8669,13060.93,0.22,5584.67,0.87,53.9,2902.9,16.5733,4466.64,6420.29,21.99,2898.41,3199.25,6420.29,2902.9,6.0338,7.4935,9.1663,13.1756,14.82,58850.57,2.0157,2.5869,0.22,58850.57,2.0157,9.1663,13.1756,2.5869,0.22,25049.92,12.98,52.14,2966.23,-2819.47,4466.64,-3948.83,15.2,9.97,15.2,9.97,16.22,2.1148,1.6479,8.8669,7.4935,2.75,29195.72,2.0157,29195.72,1.6479,2924.17,2862.45,2898.41,-2819.47,35.73,15.2,9.97,29195.72,5425.84,3199.25,6420.29,2902.9,9.1663,13.1756,-3948.83,-723.94,4466.64,6420.29,2924.17,2862.45,3199.25,1286.16,16.5733,2902.9,22749.33,16.5733,1.6479,16.209,2968.13,58850.57,1525.2,3.17,19212410.0
12,2014-12-10,"48,745.43","48,772.23","48,925.43","48,647.80",233.94M,0.39%,13041.12,95000.65,8969.68,-723.94,-3948.8,-860.61,-862.04,3.32,13.75,1.45,7357.59,2.78,2.19,22749.18,17520.04,2.6117,2.1427,2.6117,-2818.39,9.49,9555982.0,6497422.0,57566.16,2965.1,5425.8,5425.8,16.44,8.984,13060.85,0.22,5584.64,0.87,53.9,2902.8,16.7926,4466.61,6413.9,21.97,2898.39,3199.22,6413.9,2902.8,5.955,7.6,9.2635,13.3021,15.07,59415.08,2.0351,2.6117,0.22,59415.08,2.0351,9.2635,13.3021,2.6117,0.22,25049.76,12.98,52.14,2965.1,-2818.39,4466.61,-3948.8,15.2,9.97,15.2,9.97,16.44,2.1427,1.6696,8.984,7.6,2.78,29195.45,2.0351,29195.45,1.6696,2924.15,2862.43,2898.39,-2818.39,35.73,15.2,9.97,29195.45,5425.8,3199.22,6413.9,2902.8,9.2635,13.3021,-3948.8,-723.94,4466.61,6413.9,2924.15,2862.43,3199.22,1287.55,16.7926,2902.8,22749.18,16.7926,1.6696,16.4156,2969.45,59415.08,1525.2,3.13,19281620.0
13,2014-12-09,"48,556.55","48,821.60","49,270.41","48,507.35",228.05M,-2.08%,13048.35,95000.41,8974.69,-723.93,-3948.79,-860.48,-861.92,3.32,13.75,1.45,7357.57,2.77,2.19,22749.13,17520.0,2.5995,2.1344,2.5995,-2819.51,9.49,9510379.0,6466086.0,57291.44,2966.29,5425.82,5425.82,16.37,8.9492,13060.82,0.22,5584.62,0.87,53.9,2902.88,16.7271,4466.6,6422.51,22.0,2898.4,3199.24,6422.51,2902.88,5.9783,7.5604,9.2078,13.2399,15.09,59137.19,2.0256,2.5995,0.22,59137.19,2.0256,9.2078,13.2399,2.5995,0.22,25049.7,12.98,52.14,2966.29,-2819.51,4466.6,-3948.79,15.2,9.97,15.2,9.97,16.37,2.1344,1.6631,8.9492,7.5604,2.77,29195.57,2.0256,29195.57,1.6631,2924.16,2862.44,2898.4,-2819.51,35.73,15.2,9.97,29195.57,5425.82,3199.24,6422.51,2902.88,9.2078,13.2399,-3948.79,-723.93,4466.6,6422.51,2924.16,2862.44,3199.24,1289.32,16.7271,2902.88,22749.13,16.7271,1.6631,16.3531,2969.26,59137.19,1525.2,3.14,18811400.0
14,2014-12-08,"49,590.20","49,474.59","49,592.46","49,046.22",184.51M,0.17%,13036.09,94992.23,8967.89,-724.1,-3948.82,-860.3,-861.73,3.33,13.75,1.45,7357.2,2.83,2.19,22744.33,17516.25,2.6502,2.1803,2.6502,-2824.23,9.49,9716280.0,6616814.0,58886.55,2971.3,5425.67,5425.67,16.69,9.1399,13060.87,0.22,5585.04,0.87,53.9,2902.69,17.0842,4466.84,6434.45,22.04,2898.32,3199.15,6434.45,2902.69,5.8534,7.707000000000001,9.3678,13.4942,15.34,60276.57,2.0646,2.6502,0.22,60276.57,2.0646,9.3678,13.4942,2.6502,0.22,25043.85,12.99,52.15,2971.3,-2824.23,4466.84,-3948.82,15.2,9.98,15.2,9.98,16.69,2.1803,1.6986,9.1399,7.707000000000001,2.83,29194.71,2.0646,29194.71,1.6986,2924.08,2862.36,2898.32,-2824.23,35.73,15.2,9.98,29194.71,5425.67,3199.15,6434.45,2902.69,9.3678,13.4942,-3948.82,-724.1,4466.84,6434.45,2924.08,2862.36,3199.15,1292.25,17.0842,2902.69,22744.33,17.0842,1.6986,16.7095,2967.78,60276.57,1525.2,3.08,15509230.0
15,2014-12-05,"49,506.59","49,440.58","49,632.94","49,357.00",237.18M,0.23%,13018.8,94991.7,8956.0,-724.1,-3948.8,-860.39,-861.83,3.33,13.75,1.45,7357.16,2.83,2.18,22744.2,17516.15,2.6465,2.1767,2.6465,-2828.1,9.49,9697025.0,6599763.0,58769.85,2975.38,5425.66,5425.66,16.64,9.1245,13060.8,0.22,5585.01,0.87,53.9,2902.74,17.0551,4466.81,6435.39,22.04,2898.32,3199.14,6435.39,2902.74,5.8633,7.6929,9.3532,13.4753,15.48,60191.46,2.0617,2.6465,0.22,60191.46,2.0617,9.3532,13.4753,2.6465,0.22,25043.71,12.99,52.15,2975.38,-2828.1,4466.81,-3948.8,15.2,9.98,15.2,9.98,16.64,2.1767,1.6957,9.1245,7.6929,2.83,29194.66,2.0617,29194.66,1.6957,2924.07,2862.36,2898.32,-2828.1,35.73,15.2,9.98,29194.66,5425.66,3199.14,6435.39,2902.74,9.3532,13.4753,-3948.8,-724.1,4466.81,6435.39,2924.07,2862.36,3199.14,1294.55,17.0551,2902.74,22744.2,17.0551,1.6957,16.6794,2968.13,60191.46,1522.81,3.08,16991570.0
16,2014-12-04,"49,392.59","50,004.99","50,122.31","49,283.07",210.49M,-0.93%,12999.76,94991.88,8942.9,-724.1,-3948.81,-860.34,-861.77,3.33,13.75,1.45,7357.18,2.82,2.18,22744.24,17516.18,2.6412,2.1717,2.6412,-2829.26,9.49,9665115.0,6568849.0,58576.45,2976.62,5425.68,5425.68,16.59,9.1035,13060.83,0.22,5585.02,0.87,53.9,2902.73,17.0159,4466.82,6430.04,22.02,2898.33,3199.15,6430.04,2902.73,5.8768,7.6815,9.3424,13.4485,15.54,60071.81,2.0576,2.6412,0.22,60071.81,2.0576,9.3424,13.4485,2.6412,0.22,25043.76,12.99,52.15,2976.62,-2829.26,4466.82,-3948.81,15.2,9.98,15.2,9.98,16.59,2.1717,1.6918,9.1035,7.6815,2.82,29194.77,2.0576,29194.77,1.6918,2924.08,2862.37,2898.33,-2829.26,35.73,15.2,9.98,29194.77,5425.68,3199.15,6430.04,2902.73,9.3424,13.4485,-3948.81,-724.1,4466.82,6430.04,2924.08,2862.37,3199.15,1296.55,17.0159,2902.73,22744.24,17.0159,1.6918,16.637,2968.84,60071.81,1522.81,3.08,17332610.0
17,2014-12-03,"49,857.18","49,494.78","49,880.31","49,272.46",191.27M,0.54%,12996.65,94991.7,8940.73,-724.1,-3948.8,-860.25,-861.68,3.33,13.75,1.45,7357.16,2.85,2.18,22744.2,17516.15,2.6593,2.1921,2.6593,-2832.87,9.49,9751773.0,6626434.0,59101.65,2980.34,5425.56,5425.56,16.73,9.1893,13060.8,0.22,5585.01,0.87,53.9,2902.68,17.1763,4466.81,6439.25,22.06,2898.26,3199.08,6439.25,2902.68,5.822,7.7427,9.3929,13.5405,15.66,60482.99,2.0718,2.6593,0.22,60482.99,2.0718,9.3929,13.5405,2.6593,0.22,25043.71,12.99,52.15,2980.34,-2832.87,4466.81,-3948.8,15.2,9.98,15.2,9.98,16.73,2.1921,1.7078,9.1893,7.7427,2.85,29194.04,2.0718,29194.04,1.7078,2924.02,2862.3,2898.26,-2832.87,35.73,15.2,9.98,29194.04,5425.56,3199.08,6439.25,2902.68,9.3929,13.5405,-3948.8,-724.1,4466.81,6439.25,2924.02,2862.3,3199.08,1299.66,17.1763,2902.68,22744.2,17.1763,1.7078,16.7954,2968.51,60482.99,1522.81,3.05,18539090.0
18,2014-12-02,"49,591.43","49,338.34","49,593.62","48,992.04",199.99M,1.50%,13008.88,94991.91,8949.17,-724.1,-3948.81,-860.28,-861.71,3.33,13.75,1.45,7357.18,2.83,2.18,22744.25,17516.19,2.6488,2.1804,2.6488,-2829.28,9.49,9708388.0,6585978.0,58838.72,2976.55,5425.55,5425.55,16.66,9.1403,13060.83,0.22,5585.02,0.87,53.9,2902.68,17.0847,4466.82,6436.94,22.05,2898.26,3199.08,6436.94,2902.68,5.8532,7.7042,9.3594,13.4874,15.65,60245.58,2.0636,2.6488,0.22,60245.58,2.0636,9.3594,13.4874,2.6488,0.22,25043.77,12.99,52.15,2976.55,-2829.28,4466.82,-3948.81,15.2,9.98,15.2,9.98,16.66,2.1804,1.6987,9.1403,7.7042,2.83,29193.96,2.0636,29193.96,1.6987,2924.01,2862.3,2898.26,-2829.28,35.73,15.2,9.98,29193.96,5425.55,3199.08,6436.94,2902.68,9.3594,13.4874,-3948.81,-724.1,4466.82,6436.94,2924.01,2862.3,3199.08,1295.94,17.0847,2902.68,22744.25,17.0847,1.6987,16.7078,2968.17,60245.58,1522.81,3.07,19655290.0
19,2014-12-01,"48,858.76","49,188.87","49,328.46","48,068.13",259.21M,-2.11%,13017.95,94993.48,8955.6,-724.11,-3948.87,-860.5,-861.93,3.33,13.75,1.45,7357.3,2.79,2.18,22744.63,17516.48,2.6118,2.1481,2.6118,-2820.08,9.49,9578290.0,6488114.0,58050.24,2966.9,5425.68,5425.68,16.47,9.0051,13061.04,0.22,5585.12,0.87,53.9,2902.8,16.8316,4466.9,6414.56,21.97,2898.33,3199.16,6414.56,2902.8,5.9412,7.6168,9.261000000000001,13.299000000000001,15.5,59405.29,2.0348,2.6118,0.22,59405.29,2.0348,9.261000000000001,13.299000000000001,2.6118,0.22,25044.18,12.99,52.15,2966.9,-2820.08,4466.9,-3948.87,15.2,9.98,15.2,9.98,16.47,2.1481,1.6736,9.0051,7.6168,2.79,29194.66,2.0348,29194.66,1.6736,2924.08,2862.37,2898.33,-2820.08,35.73,15.2,9.98,29194.66,5425.68,3199.16,6414.56,2902.8,9.261000000000001,13.299000000000001,-3948.87,-724.11,4466.9,6414.56,2924.08,2862.37,3199.16,1290.72,16.8316,2902.8,22744.63,16.8316,1.6736,16.4593,2968.45,59405.29,1523.65,3.12,23523130.0
20,2014-11-28,"49,911.37","50,146.79","50,365.55","49,903.26",198.16M,-1.28%,13018.37,94991.7,8952.04,-723.24,-3949.01,-860.9,-862.33,3.33,13.75,1.45,7360.3,2.85,2.19,22745.88,17518.98,2.6655,2.1943,2.6655,-2819.41,9.5,9768273.0,6612619.0,59201.65,2965.22,5428.92,5428.92,16.83,9.1936,13061.94,0.22,5582.95,0.87,53.88,2904.89,17.1819,4466.44,6414.8,21.98,2900.54,3201.36,6414.8,2904.89,5.8201,7.7807,9.4513,13.5742,15.81,60628.4,2.0772,2.6655,0.22,60628.4,2.0772,9.4513,13.5742,2.6655,0.22,25045.37,13.0,52.15,2965.22,-2819.41,4466.44,-3949.01,15.2,9.99,15.2,9.99,16.83,2.1943,1.71,9.1936,7.7807,2.85,29187.38,2.0772,29187.38,1.71,2926.29,2864.57,2900.54,-2819.41,35.74,15.2,9.99,29187.38,5428.92,3201.36,6414.8,2904.89,9.4513,13.5742,-3949.01,-723.24,4466.44,6414.8,2926.29,2864.57,3201.36,1289.9,17.1819,2904.89,22745.88,17.1819,1.71,16.805,2970.02,60628.4,1519.93,3.05,18860510.0
21,2014-11-27,"50,557.83","50,330.04","50,669.54","50,231.43",166.82M,0.40%,12987.98,94992.2,8930.96,-723.24,-3949.03,-860.51,-861.95,3.33,13.75,1.45,7360.34,2.89,2.18,22746.0,17519.07,2.6889999999999996,2.2227,2.6889999999999996,-2817.7,9.5,9851247.0,6670652.0,59704.53,2963.4,5428.93,5428.93,17.06,9.3127,13062.01,0.21,5582.98,0.87,53.88,2904.81,17.4049,4466.46,6399.45,21.93,2900.54,3201.36,6399.45,2904.81,5.7455,7.9003,9.5577,13.694,16.07,61163.73,2.0956,2.6889999999999996,0.21,61163.73,2.0956,9.5577,13.694,2.6889999999999996,0.21,25045.5,13.0,52.15,2963.4,-2817.7,4466.46,-3949.03,15.2,9.99,15.2,9.99,17.06,2.2227,1.7322,9.3127,7.9003,2.89,29187.35,2.0956,29187.35,1.7322,2926.3,2864.57,2900.54,-2817.7,35.74,15.2,9.99,29187.35,5428.93,3201.36,6399.45,2904.81,9.5577,13.694,-3949.03,-723.24,4466.46,6399.45,2926.3,2864.57,3201.36,1293.83,17.4049,2904.81,22746.0,17.4049,1.7322,17.0162,2971.15,61163.73,1519.93,3.01,14039710.0
22,2014-11-26,"50,355.78","50,580.56","50,580.56","50,217.35",200.79M,-0.30%,12980.83,94992.09,8926.0,-723.24,-3949.03,-860.53,-861.96,3.33,13.75,1.45,7360.33,2.87,2.18,22745.97,17519.05,2.6845,2.2138,2.6845,-2822.47,9.5,9806329.0,6642575.0,59432.3,2968.42,5428.92,5428.92,16.96,9.2755,13061.99,0.21,5582.97,0.87,53.88,2904.82,17.3353,4466.45,6410.08,21.96,2900.54,3201.36,6410.08,2904.82,5.7686,7.8557,9.5259,13.6712,16.01,61061.79,2.0921,2.6845,0.21,61061.79,2.0921,9.5259,13.6712,2.6845,0.21,25045.47,13.0,52.15,2968.42,-2822.47,4466.45,-3949.03,15.2,9.99,15.2,9.99,16.96,2.2138,1.7253,9.2755,7.8557,2.87,29187.34,2.0921,29187.34,1.7253,2926.3,2864.57,2900.54,-2822.47,35.74,15.2,9.99,29187.34,5428.92,3201.36,6410.08,2904.82,9.5259,13.6712,-3949.03,-723.24,4466.45,6410.08,2926.3,2864.57,3201.36,1295.93,17.3353,2904.82,22745.97,17.3353,1.7253,16.9459,2971.57,61061.79,1519.93,3.02,16952810.0
23,2014-11-25,"50,507.59","50,815.31","50,831.86","50,278.11",450.97M,-0.43%,12983.62,94992.61,8927.85,-723.24,-3949.05,-860.65,-862.08,3.33,13.75,1.45,7360.37,2.88,2.18,22746.1,17519.15,2.6893,2.2205,2.6893,-2824.57,9.5,9837109.0,6657291.0,59618.84,2970.63,5428.95,5428.95,17.0,9.3034,13062.07,0.21,5583.0,0.87,53.88,2904.82,17.3875,4466.48,6415.85,21.98,2900.55,3201.38,6415.85,2904.82,5.7512,7.8723,9.5345,13.6958,16.09,61171.92,2.0958,2.6893,0.21,61171.92,2.0958,9.5345,13.6958,2.6893,0.21,25045.61,13.0,52.15,2970.63,-2824.57,4466.48,-3949.05,15.2,9.99,15.2,9.99,17.0,2.2205,1.7305,9.3034,7.8723,2.88,29187.49,2.0958,29187.49,1.7305,2926.31,2864.58,2900.55,-2824.57,35.74,15.2,9.99,29187.49,5428.95,3201.38,6415.85,2904.82,9.5345,13.6958,-3949.05,-723.24,4466.48,6415.85,2926.31,2864.58,3201.38,1296.63,17.3875,2904.82,22746.1,17.3875,1.7305,16.9972,2971.53,61171.92,1519.93,3.01,30275090.0
24,2014-11-24,"50,727.22","50,711.69","50,972.21","50,511.56",185.47M,-0.25%,12991.93,94987.49,8933.01,-723.43,-3948.69,-860.66,-862.1,3.33,13.75,1.45,7359.86,2.9,2.17,22744.5,17518.7,2.7041,2.2303,2.7041,-2827.67,9.5,9869877.0,6682441.0,59817.44,2973.7,5428.64,5428.64,17.06,9.3444,13061.35,0.21,5582.8,0.87,53.88,2904.67,17.464000000000002,4466.22,6425.15,22.02,2900.41,3201.21,6425.15,2904.67,5.7261,7.8951,9.5724,13.7709,16.09,61503.84,2.1078,2.7041,0.21,61503.84,2.1078,9.5724,13.7709,2.7041,0.21,25043.92,13.0,52.15,2973.7,-2827.67,4466.22,-3948.69,15.2,9.99,15.2,9.99,17.06,2.2303,1.7385,9.3444,7.8951,2.9,29179.49,2.1078,29179.49,1.7385,2926.16,2864.43,2900.41,-2827.67,35.75,15.2,9.99,29179.49,5428.64,3201.21,6425.15,2904.67,9.5724,13.7709,-3948.69,-723.43,4466.22,6425.15,2926.16,2864.43,3201.21,1300.57,17.464000000000002,2904.67,22744.5,17.464000000000002,1.7385,17.0735,2971.1,61503.84,1521.58,3.0,18111720.0
25,2014-11-21,"50,855.09","49,515.27","50,855.09","49,450.01",216.75M,3.21%,12979.74,94989.48,8924.61,-723.44,-3948.77,-860.69,-862.12,3.33,13.75,1.45,7360.01,2.9,2.17,22744.97,17519.07,2.6992,2.2359,2.6992,-2823.3,9.5,9883738.0,6691551.0,59901.44,2969.1,5428.77,5428.77,17.13,9.3677,13061.63,0.21,5582.92,0.87,53.88,2904.8,17.5073,4466.31,6407.4,21.96,2900.47,3201.28,6407.4,2904.8,5.7119,7.9369,9.5818,13.7461,16.19,61394.25,2.104,2.6992,0.21,61394.25,2.104,9.5818,13.7461,2.6992,0.21,25044.45,13.0,52.15,2969.1,-2823.3,4466.31,-3948.77,15.2,9.99,15.2,9.99,17.13,2.2359,1.7428,9.3677,7.9369,2.9,29180.14,2.104,29180.14,1.7428,2926.23,2864.5,2900.47,-2823.3,35.75,15.2,9.99,29180.14,5428.77,3201.28,6407.4,2904.8,9.5818,13.7461,-3948.77,-723.44,4466.31,6407.4,2926.23,2864.5,3201.28,1302.17,17.5073,2904.8,22744.97,17.5073,1.7428,17.1106,2972.14,61394.25,1517.76,2.98,19264310.0
26,2014-11-20,"49,272.05","50,073.02","50,199.03","49,216.66",222.70M,-1.75%,12998.68,94990.34,8937.75,-723.45,-3948.81,-860.99,-862.42,3.33,13.75,1.45,7360.08,2.81,2.17,22745.18,17519.23,2.6314,2.1663,2.6314,-2822.52,9.5,9611922.0,6512005.0,58254.07,2968.33,5428.9,5428.9,16.6,9.0759,13061.75,0.22,5582.97,0.87,53.88,2904.94,16.9614,4466.35,6411.34,21.97,2900.54,3201.36,6411.34,2904.94,5.8957,7.6851,9.3351,13.4004,15.67,59850.75,2.051,2.6314,0.22,59850.75,2.051,9.3351,13.4004,2.6314,0.22,25044.67,13.0,52.15,2968.33,-2822.52,4466.35,-3948.81,15.2,9.99,15.2,9.99,16.6,2.1663,1.6885,9.0759,7.6851,2.81,29180.96,2.051,29180.96,1.6885,2926.3,2864.57,2900.54,-2822.52,35.75,15.2,9.99,29180.96,5428.9,3201.36,6411.34,2904.94,9.3351,13.4004,-3948.81,-723.45,4466.35,6411.34,2926.3,2864.57,3201.36,1298.33,16.9614,2904.94,22745.18,16.9614,1.6885,16.5795,2971.86,59850.75,1517.76,3.08,17662520.0
27,2014-11-19,"50,150.48","50,337.34","50,378.64","50,006.67",183.87M,-0.44%,12987.39,94988.55,8930.02,-723.44,-3948.79,-860.82,-862.25,3.33,13.75,1.45,7360.04,2.86,2.17,22744.49,17518.65,2.6710000000000003,2.205,2.6710000000000003,-2821.12,9.5,9768709.0,6617450.0,59204.3,2967.03,5428.85,5428.85,16.9,9.2378,13061.46,0.22,5582.73,0.87,53.88,2904.76,17.265,4466.35,6403.71,21.95,2900.53,3201.35,6403.71,2904.76,5.7921,7.8315,9.4866,13.6016,15.87,60749.7,2.0819,2.6710000000000003,0.22,60749.7,2.0819,9.4866,13.6016,2.6710000000000003,0.22,25043.97,13.0,52.15,2967.03,-2821.12,4466.35,-3948.79,15.2,9.99,15.2,9.99,16.9,2.205,1.7186,9.2378,7.8315,2.86,29180.46,2.0819,29180.46,1.7186,2926.3,2864.57,2900.53,-2821.12,35.75,15.2,9.99,29180.46,5428.85,3201.35,6403.71,2904.76,9.4866,13.6016,-3948.79,-723.44,4466.35,6403.71,2926.3,2864.57,3201.35,1300.49,17.265,2904.76,22744.49,17.265,1.7186,16.8716,2972.47,60749.7,1517.78,3.03,15169980.0
28,2014-11-18,"50,372.05","50,606.25","50,606.25","50,188.19",228.29M,-0.28%,12972.98,94987.99,8920.18,-723.43,-3948.76,-860.65,-862.09,3.33,13.75,1.45,7359.99,2.88,2.17,22744.35,17518.54,2.6824,2.2147,2.6824,-2827.05,9.5,9803009.0,6638164.0,59412.18,2973.27,5428.83,5428.83,16.94,9.2786,13061.38,0.21,5582.69,0.87,53.88,2904.66,17.3418,4466.32,6414.4,21.98,2900.51,3201.33,6414.4,2904.66,5.7664,7.853,9.5112,13.6597,15.97,61008.53,2.0907,2.6824,0.21,61008.53,2.0907,9.5112,13.6597,2.6824,0.21,25043.82,13.0,52.15,2973.27,-2827.05,4466.32,-3948.76,15.2,9.99,15.2,9.99,16.94,2.2147,1.7262,9.2786,7.853,2.88,29180.24,2.0907,29180.24,1.7262,2926.29,2864.56,2900.51,-2827.05,35.75,15.2,9.99,29180.24,5428.83,3201.33,6414.4,2904.66,9.5112,13.6597,-3948.76,-723.43,4466.32,6414.4,2926.29,2864.56,3201.33,1304.24,17.3418,2904.66,22744.35,17.3418,1.7262,16.9514,2971.56,61008.53,1517.6,3.01,14860930.0
29,2014-11-17,"50,511.52","50,437.02","50,675.47","50,354.30",158.54M,-0.17%,12954.34,94989.28,8907.38,-723.44,-3948.82,-860.55,-861.98,3.33,13.75,1.45,7360.09,2.88,2.17,22744.66,17518.78,2.6876,2.2208,2.6876,-2827.56,9.5,9822513.0,6658011.0,59530.38,2973.79,5428.88,5428.88,16.99,9.3042,13061.56,0.21,5582.77,0.87,53.88,2904.66,17.3898,4466.38,6406.76,21.96,2900.54,3201.36,6406.76,2904.66,5.7505,7.8841,9.5412,13.6863,15.96,61128.41,2.0948,2.6876,0.21,61128.41,2.0948,9.5412,13.6863,2.6876,0.21,25044.16,13.0,52.15,2973.79,-2827.56,4466.38,-3948.82,15.2,9.99,15.2,9.99,16.99,2.2208,1.7309999999999999,9.3042,7.8841,2.88,29180.48,2.0948,29180.48,1.7309999999999999,2926.31,2864.58,2900.54,-2827.56,35.75,15.2,9.99,29180.48,5428.88,3201.36,6406.76,2904.66,9.5412,13.6863,-3948.82,-723.44,4466.38,6406.76,2926.31,2864.58,3201.36,1306.0,17.3898,2904.66,22744.66,17.3898,1.7309999999999999,17.0056,2970.29,61128.41,1536.12,3.04,15382450.0
